Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Date
haircare,SKU99,68.51783269927664,17,627,9185.185829181704,Unknown,55,8,59,6,Carrier B,1.3110237561206226,Supplier 2,Eswatini,29,921,2,38.07289852062604,Fail,0.3460272907055034,Rail,Route B,210.74300896424612,2020-08-11 07:33:17
haircare,SKU26,97.44694661789282,9,353,3716.493325894037,Male,59,16,48,4,Carrier B,6.507548621078551,Supplier 2,Armenia,26,171,4,15.97222975718176,Pass,2.119319736724923,Rail,Route A,617.8669164583772,2021-03-04 14:26:43
skincare,SKU82,17.034930739467917,13,336,2943.3818676094515,Unknown,42,19,72,1,Carrier A,4.70818187354193,Supplier 2,Chile,6,955,26,4.46527843494324,Pending,4.137877048622357,Road,Route C,589.9785556280407,2020-08-28 10:59:58
cosmetics,SKU72,90.20442752052809,88,478,2633.121981312256,Non-binary,57,29,77,9,Carrier A,6.599614159689544,Supplier 1,Italy,21,152,11,55.76049289524421,Pending,3.213329607438309,Rail,Route B,677.9445698461833,2020-11-22 02:19:37
skincare,SKU1,14.84352327508434,95,736,7460.900065445849,Female,53,30,37,2,Carrier A,9.71657477143131,Supplier 3,Kazakhstan,23,517,30,33.61676895373,Pending,4.854068026388706,Road,Route B,503.0655791496692,2020-05-14 17:26:41
haircare,SKU99,68.51783269927664,17,627,9185.185829181704,Unknown,55,8,59,6,Carrier B,1.3110237561206226,Supplier 2,Eswatini,29,921,2,38.07289852062604,Fail,0.3460272907055034,Rail,Route B,210.74300896424612,2020-02-23 12:12:34
haircare,SKU46,27.0822071998889,75,859,2556.767360633596,Non-binary,92,29,6,8,Carrier B,4.070955837084083,Supplier 3,Australia,18,870,23,77.32235321105162,Pending,3.6486105925362033,Road,Route B,380.4359371119643,2021-04-05 05:03:13
haircare,SKU55,79.85505834078943,16,701,2925.6751703038126,Male,97,11,11,5,Carrier A,5.014364955030907,Supplier 2,South Korea,27,918,5,30.3235452566165,Fail,4.548919659396385,Sea,Route B,323.01292795247883,2021-03-26 14:03:43
skincare,SKU10,15.707795681912138,11,996,2330.965802091949,Non-binary,51,13,80,2,Carrier C,8.673211211278613,Supplier 5,United Arab Emirates,18,830,5,96.52735278531092,Pass,1.7273139283559424,Road,Route B,806.103177702923,2020-09-18 17:55:21
haircare,SKU74,3.170011413566155,64,904,5709.945295969287,Female,41,6,1,5,Carrier A,5.237654650037448,Supplier 4,Mauritius,1,919,9,80.58085215644782,Fail,0.3966127241099354,Rail,Route A,341.55265678322337,2021-07-10 18:28:14
haircare,SKU24,4.156308359311108,32,209,9049.077860939897,Male,4,26,2,8,Carrier C,9.741291689284369,Supplier 2,Mauritius,28,447,3,40.382359702924816,Pending,3.691310292628728,Air,Route A,758.7247726029383,2020-05-26 16:04:22
haircare,SKU95,77.90392721944775,65,672,7386.363944048664,Unknown,15,14,26,9,Carrier B,8.630338869602754,Supplier 4,Georgia,18,450,26,58.89068576858998,Pending,1.2108821295850665,Air,Route A,778.8642413766479,2020-03-16 09:36:21
haircare,SKU43,11.74327177630924,6,598,5737.425599119023,Unknown,36,29,85,9,Carrier B,3.6940212683884543,Supplier 5,Fiji,1,206,23,26.27736595733241,Pending,0.3723047679850977,Air,Route A,716.0441197593407,2020-08-08 05:50:24
cosmetics,SKU91,62.11196546396179,90,916,1935.206793507599,Male,98,22,85,7,Carrier B,7.471514084401146,Supplier 4,Belize,5,207,28,39.772882502339975,Pending,0.6260018582093946,Rail,Route B,996.7783149506238,2021-11-09 14:27:39
skincare,SKU13,16.160393317379977,5,249,4052.738416237866,Male,80,8,48,9,Carrier A,9.537283061108338,Supplier 5,Chile,23,173,10,97.82905011017328,Pending,1.6310742300715386,Road,Route B,547.2410051609685,2021-06-10 06:54:12
haircare,SKU78,6.306883176111915,50,946,1292.4584179377562,Unknown,5,4,51,5,Carrier B,8.46704977086199,Supplier 5,Spain,25,858,21,71.12651472040338,Pending,4.096881332470452,Sea,Route C,323.59220343132216,2020-02-07 10:47:26
haircare,SKU55,79.85505834078943,16,701,2925.6751703038126,Male,97,11,11,5,Carrier A,5.014364955030907,Supplier 2,South Korea,27,918,5,30.3235452566165,Fail,4.548919659396385,Sea,Route B,323.01292795247883,2022-12-28 12:23:18
haircare,SKU5,1.6999760138659377,87,147,2828.348745975759,Non-binary,90,27,66,3,Carrier B,4.444098864382293,Supplier 4,Pakistan,10,104,17,56.7664755574318,Fail,2.7791935115711617,Road,Route A,235.4612367355375,2021-03-03 10:38:54
cosmetics,SKU23,4.324341185864164,30,391,8858.367571011484,Unknown,84,5,29,7,Carrier A,2.924857601145554,Supplier 5,Sweden,11,568,29,98.60995724270389,Pending,1.342291562722734,Rail,Route A,196.32944611241268,2021-04-03 03:05:23
skincare,SKU42,46.52916761451677,98,155,1839.609425856764,Female,22,27,57,4,Carrier C,7.526248326851508,Supplier 5,South Korea,26,179,7,96.42282063957188,Fail,4.939255288620948,Road,Route A,635.6571205019919,2021-08-30 22:02:42
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,India,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,2022-11-24 00:32:36
skincare,SKU75,92.99688423397066,29,106,1889.073589779335,Non-binary,16,20,56,10,Carrier C,2.473897761045461,Supplier 1,Puerto Rico,25,759,11,48.06478264000659,Pass,2.030069088668752,Air,Route C,873.1296480176514,2021-01-20 04:27:40
skincare,SKU56,20.986386037043378,90,93,4767.020484344137,Non-binary,25,23,83,5,Carrier C,1.7744297140717396,Supplier 1,North Korea,24,826,28,12.836284572832753,Pass,1.173755495387454,Air,Route B,832.2108087060217,2021-06-04 02:46:02
haircare,SKU43,11.74327177630924,6,598,5737.425599119023,Unknown,36,29,85,9,Carrier B,3.6940212683884543,Supplier 5,Fiji,1,206,23,26.27736595733241,Pending,0.3723047679850977,Air,Route A,716.0441197593407,2021-09-14 05:11:38
haircare,SKU24,4.156308359311108,32,209,9049.077860939897,Male,4,26,2,8,Carrier C,9.741291689284369,Supplier 2,Mauritius,28,447,3,40.382359702924816,Pending,3.691310292628728,Air,Route A,758.7247726029383,2021-07-16 09:08:55
haircare,SKU81,72.81920693031822,9,774,4384.413400045863,Unknown,48,6,8,5,Carrier B,4.066277501512044,Supplier 3,Botswana,28,698,1,19.789592941903603,Pending,2.547547121548712,Rail,Route B,276.77833594679885,2021-06-21 23:08:28
cosmetics,SKU21,84.89386898495083,60,601,7087.052696357437,Unknown,69,25,7,6,Carrier B,6.037883769218298,Supplier 5,Somalia,19,791,4,61.73572895416093,Pending,0.0186075676310149,Air,Route C,523.360914720158,2021-02-20 02:18:09
cosmetics,SKU94,3.037688724631414,97,987,7888.356546661873,Unknown,77,26,72,9,Carrier B,6.942945942032581,Supplier 2,Mongolia,12,908,14,60.38737861486212,Pass,1.4636074984727798,Rail,Route B,846.6652569866948,2020-01-30 15:33:23
haircare,SKU18,36.443627770460935,23,620,9364.673505076173,Unknown,10,10,46,8,Carrier C,4.339224714110709,Supplier 2,Lebanon,18,374,17,27.10798085484392,Pending,2.231939110729264,Sea,Route A,593.4802587206518,2020-11-05 15:47:09
skincare,SKU63,13.017376785287857,55,246,4256.949140850225,Non-binary,54,19,10,4,Carrier A,2.45793352798733,Supplier 3,Mexico,18,736,10,20.075003975630484,Pending,3.6328432903821337,Sea,Route A,687.2861778664173,2020-07-23 14:36:46
cosmetics,SKU89,97.76008558193868,10,134,5924.682566853231,Unknown,90,1,27,8,Carrier B,9.92981624527726,Supplier 1,United States,23,370,11,46.60387338164447,Pending,1.9076657339590744,Rail,Route B,517.4999739290605,2020-03-19 01:32:39
cosmetics,SKU29,63.44755918520733,3,253,8318.903194617178,Female,45,5,67,7,Carrier B,8.100973145397031,Supplier 1,Maldives,16,329,7,39.29287558606575,Pass,3.878098936588488,Road,Route B,764.9353759407081,2021-12-26 04:33:47
skincare,SKU37,23.39984475261435,5,963,2438.339930470029,Female,25,8,21,9,Carrier A,1.5326552735904306,Supplier 3,Solomon Islands,24,867,15,34.34327746507538,Pending,2.610288084848113,Sea,Route A,183.9329680435944,2021-05-28 10:19:09
cosmetics,SKU49,78.89791320564004,19,99,8001.613206519002,Unknown,97,24,9,6,Carrier C,2.5056210329009154,Supplier 5,India,28,177,28,14.147815443979216,Pass,2.825813985400132,Rail,Route A,336.8901685199779,2020-05-01 16:11:13
skincare,SKU40,80.54142417094033,97,933,5724.959350456265,Female,90,20,39,8,Carrier C,7.229595139736474,Supplier 1,Mozambique,18,793,1,88.17940710421746,Pending,4.213269430586566,Road,Route A,529.8087239806919,2022-01-14 01:54:09
haircare,SKU95,77.90392721944775,65,672,7386.363944048664,Unknown,15,14,26,9,Carrier B,8.630338869602754,Supplier 4,Georgia,18,450,26,58.89068576858998,Pending,1.2108821295850665,Air,Route A,778.8642413766479,2020-01-08 10:21:59
skincare,SKU11,90.63545998228868,95,960,6099.944115581452,Female,46,23,60,1,Carrier A,4.523943124316663,Supplier 2,Georgia,28,362,11,27.592363086663696,Pending,0.0211698213729943,Air,Route A,126.72303340940724,2021-10-06 21:28:13
skincare,SKU56,20.986386037043378,90,93,4767.020484344137,Non-binary,25,23,83,5,Carrier C,1.7744297140717396,Supplier 1,North Korea,24,826,28,12.836284572832753,Pass,1.173755495387454,Air,Route B,832.2108087060217,2021-01-12 12:32:36
skincare,SKU63,13.017376785287857,55,246,4256.949140850225,Non-binary,54,19,10,4,Carrier A,2.45793352798733,Supplier 3,Mexico,18,736,10,20.075003975630484,Pending,3.6328432903821337,Sea,Route A,687.2861778664173,2020-03-24 13:25:38
skincare,SKU14,99.1713286386242,26,562,8653.570926469802,Non-binary,54,29,78,5,Carrier B,2.039770189449332,Supplier 1,Indonesia,25,558,14,5.791436629862989,Pending,0.1006828515650937,Air,Route B,929.2352899608896,2021-01-30 04:00:52
skincare,SKU32,79.20993601565672,43,781,9571.55048732782,Unknown,89,13,64,4,Carrier C,6.599104901238584,Supplier 3,Mozambique,30,737,7,29.69246715374977,Pass,1.946036119386113,Road,Route A,761.1739095148776,2022-10-27 07:33:10
skincare,SKU65,33.69771720664313,72,457,8354.579686481995,Male,57,24,54,8,Carrier C,6.580541347884595,Supplier 5,Botswana,16,358,21,1.5972227430506774,Fail,4.911095954842331,Rail,Route C,555.8591036717435,2021-04-22 07:29:06
skincare,SKU65,33.69771720664313,72,457,8354.579686481995,Male,57,24,54,8,Carrier C,6.580541347884595,Supplier 5,Botswana,16,358,21,1.5972227430506774,Fail,4.911095954842331,Rail,Route C,555.8591036717435,2020-04-06 23:27:30
skincare,SKU36,9.813002578754052,34,963,7573.402457848733,Female,18,23,28,3,Carrier B,2.107951267159081,Supplier 2,Denmark,26,671,19,45.531364237162144,Fail,3.8055333792433537,Air,Route C,403.8089742481805,2020-09-26 21:59:22
haircare,SKU25,39.62934398509263,73,142,2174.777054350654,Male,82,11,52,3,Carrier C,2.231073681281728,Supplier 4,Iraq,19,934,23,78.28038311841539,Pending,3.797231217114183,Road,Route B,458.535945739209,2020-01-26 13:10:40
haircare,SKU76,69.10879954743032,23,241,5328.375984297758,Male,38,1,22,10,Carrier A,7.054538336836926,Supplier 2,France,25,985,24,64.32359779560022,Pending,2.1800374515822165,Rail,Route A,997.4134501331946,2021-12-03 11:15:20
cosmetics,SKU72,90.20442752052809,88,478,2633.121981312256,Non-binary,57,29,77,9,Carrier A,6.599614159689544,Supplier 1,Italy,21,152,11,55.76049289524421,Pending,3.213329607438309,Rail,Route B,677.9445698461833,2021-11-30 23:30:59
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Spain,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,2021-05-31 18:28:33
haircare,SKU12,71.21338907536008,41,336,2873.7414460214413,Unknown,100,30,85,4,Carrier A,1.325274010184522,Supplier 4,Nepal,3,563,3,32.32128621342403,Fail,2.161253747555912,Road,Route B,402.9687890737706,2021-01-25 03:42:46
haircare,SKU24,4.156308359311108,32,209,9049.077860939897,Male,4,26,2,8,Carrier C,9.741291689284369,Supplier 2,Mauritius,28,447,3,40.382359702924816,Pending,3.691310292628728,Air,Route A,758.7247726029383,2020-07-31 17:03:27
skincare,SKU19,51.12387008796474,100,187,2553.495584991215,Unknown,48,11,94,3,Carrier A,4.742635882841877,Supplier 4,Puerto Rico,20,694,16,82.37332058799021,Fail,3.646450865417029,Road,Route C,477.3076310909034,2021-02-07 07:25:01
skincare,SKU67,87.75543235400107,16,513,9473.798032508335,Unknown,12,9,71,9,Carrier C,9.147811544710631,Supplier 1,Lebanon,10,198,11,7.057876146978231,Pass,0.1319554443118148,Sea,Route C,169.2718013847869,2022-05-28 04:48:31
skincare,SKU10,15.707795681912138,11,996,2330.965802091949,Non-binary,51,13,80,2,Carrier C,8.673211211278613,Supplier 5,United Arab Emirates,18,830,5,96.52735278531092,Pass,1.7273139283559424,Road,Route B,806.103177702923,2020-03-26 18:43:18
cosmetics,SKU7,42.95838438246007,59,426,8496.103813089838,Female,93,17,11,1,Carrier B,2.3483387844177805,Supplier 4,Somalia,22,564,1,99.46610860359912,Fail,0.3981771868506506,Road,Route C,802.0563118175586,2020-10-02 22:10:54
skincare,SKU52,98.03182965646508,1,820,9435.76260891213,Male,64,11,11,1,Carrier B,8.631052179768947,Supplier 1,El Salvador,10,727,27,9.166849148597151,Pending,2.1224716191438247,Air,Route C,602.8984988383834,2022-10-13 16:35:46
cosmetics,SKU92,47.71423307582023,44,276,2100.1297546259366,Male,90,25,10,8,Carrier B,4.469500026123601,Supplier 2,Azerbaijan,4,671,29,62.61269039561434,Pass,0.3334318252247392,Rail,Route B,230.0927825367629,2022-10-09 02:07:33
skincare,SKU14,99.1713286386242,26,562,8653.570926469802,Non-binary,54,29,78,5,Carrier B,2.039770189449332,Supplier 1,Indonesia,25,558,14,5.791436629862989,Pending,0.1006828515650937,Air,Route B,929.2352899608896,2021-11-16 08:16:27
cosmetics,SKU72,90.20442752052809,88,478,2633.121981312256,Non-binary,57,29,77,9,Carrier A,6.599614159689544,Supplier 1,Italy,21,152,11,55.76049289524421,Pending,3.213329607438309,Rail,Route B,677.9445698461833,2022-10-05 11:16:25
haircare,SKU46,27.0822071998889,75,859,2556.767360633596,Non-binary,92,29,6,8,Carrier B,4.070955837084083,Supplier 3,Australia,18,870,23,77.32235321105162,Pending,3.6486105925362033,Road,Route B,380.4359371119643,2021-01-25 12:37:37
haircare,SKU99,68.51783269927664,17,627,9185.185829181704,Unknown,55,8,59,6,Carrier B,1.3110237561206226,Supplier 2,Eswatini,29,921,2,38.07289852062604,Fail,0.3460272907055034,Rail,Route B,210.74300896424612,2020-12-25 04:52:08
cosmetics,SKU35,84.95778681635043,11,449,6541.329344802465,Female,42,27,85,8,Carrier C,5.288189990327409,Supplier 1,India,3,367,2,58.004787044743765,Pass,0.5411540980605811,Sea,Route C,553.4204712303558,2022-01-17 02:34:23
haircare,SKU81,72.81920693031822,9,774,4384.413400045863,Unknown,48,6,8,5,Carrier B,4.066277501512044,Supplier 3,Botswana,28,698,1,19.789592941903603,Pending,2.547547121548712,Rail,Route B,276.77833594679885,2020-06-23 22:13:44
cosmetics,SKU23,4.324341185864164,30,391,8858.367571011484,Unknown,84,5,29,7,Carrier A,2.924857601145554,Supplier 5,Sweden,11,568,29,98.60995724270389,Pending,1.342291562722734,Rail,Route A,196.32944611241268,2021-05-08 07:23:59
haircare,SKU61,52.02874990329492,23,117,6885.589350896253,Unknown,32,23,36,7,Carrier C,9.030340422521949,Supplier 4,Poland,14,480,12,78.7023939688789,Fail,4.367470538205053,Air,Route A,164.36652824341942,2022-11-06 13:40:38
skincare,SKU53,30.34147071121421,93,242,8232.334829425821,Male,96,25,54,3,Carrier B,1.0134865660958965,Supplier 1,Mauritius,1,631,17,83.34405899167797,Pending,1.4103475760760271,Air,Route B,750.7378406682709,2021-11-22 22:52:20
haircare,SKU12,71.21338907536008,41,336,2873.7414460214413,Unknown,100,30,85,4,Carrier A,1.325274010184522,Supplier 4,Nepal,3,563,3,32.32128621342403,Fail,2.161253747555912,Road,Route B,402.9687890737706,2022-05-20 20:46:50
haircare,SKU45,33.78413803306551,1,24,5267.956807510521,Male,93,7,52,6,Carrier B,5.21515500871191,Supplier 2,Indonesia,25,794,25,66.31254443999165,Pass,3.219604612084106,Rail,Route A,495.305697028474,2022-01-26 04:52:19
cosmetics,SKU7,42.95838438246007,59,426,8496.103813089838,Female,93,17,11,1,Carrier B,2.3483387844177805,Supplier 4,Somalia,22,564,1,99.46610860359912,Fail,0.3981771868506506,Road,Route C,802.0563118175586,2021-01-19 23:44:47
skincare,SKU47,95.71213588093607,93,910,7089.474249934186,Male,4,15,51,9,Carrier B,8.97875075594997,Supplier 1,Bolivia,10,964,20,19.712992911293647,Pending,0.3805735867132137,Rail,Route A,581.6023550505868,2020-09-26 01:08:53
skincare,SKU39,19.127477265823256,26,176,1912.4656631007608,Female,78,29,34,3,Carrier A,5.562503778830384,Supplier 2,Qatar,30,791,6,9.005807428781642,Fail,1.451972203996816,Air,Route B,653.6729945520332,2022-11-08 19:00:48
cosmetics,SKU94,3.037688724631414,97,987,7888.356546661873,Unknown,77,26,72,9,Carrier B,6.942945942032581,Supplier 2,Mongolia,12,908,14,60.38737861486212,Pass,1.4636074984727798,Rail,Route B,846.6652569866948,2021-04-15 19:50:57
skincare,SKU19,51.12387008796474,100,187,2553.495584991215,Unknown,48,11,94,3,Carrier A,4.742635882841877,Supplier 4,Puerto Rico,20,694,16,82.37332058799021,Fail,3.646450865417029,Road,Route C,477.3076310909034,2022-10-29 13:13:49
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Spain,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,2022-03-25 05:33:05
skincare,SKU65,33.69771720664313,72,457,8354.579686481995,Male,57,24,54,8,Carrier C,6.580541347884595,Supplier 5,Botswana,16,358,21,1.5972227430506774,Fail,4.911095954842331,Rail,Route C,555.8591036717435,2020-08-27 20:57:16
haircare,SKU43,11.74327177630924,6,598,5737.425599119023,Unknown,36,29,85,9,Carrier B,3.6940212683884543,Supplier 5,Fiji,1,206,23,26.27736595733241,Pending,0.3723047679850977,Air,Route A,716.0441197593407,2022-09-29 12:39:56
skincare,SKU82,17.034930739467917,13,336,2943.3818676094515,Unknown,42,19,72,1,Carrier A,4.70818187354193,Supplier 2,Chile,6,955,26,4.46527843494324,Pending,4.137877048622357,Road,Route C,589.9785556280407,2022-11-27 14:43:36
haircare,SKU78,6.306883176111915,50,946,1292.4584179377562,Unknown,5,4,51,5,Carrier B,8.46704977086199,Supplier 5,Spain,25,858,21,71.12651472040338,Pending,4.096881332470452,Sea,Route C,323.59220343132216,2021-08-14 20:38:18
cosmetics,SKU89,97.76008558193868,10,134,5924.682566853231,Unknown,90,1,27,8,Carrier B,9.92981624527726,Supplier 1,United States,23,370,11,46.60387338164447,Pending,1.9076657339590744,Rail,Route B,517.4999739290605,2022-05-06 09:29:54
skincare,SKU56,20.986386037043378,90,93,4767.020484344137,Non-binary,25,23,83,5,Carrier C,1.7744297140717396,Supplier 1,North Korea,24,826,28,12.836284572832753,Pass,1.173755495387454,Air,Route B,832.2108087060217,2020-08-06 08:43:38
cosmetics,SKU72,90.20442752052809,88,478,2633.121981312256,Non-binary,57,29,77,9,Carrier A,6.599614159689544,Supplier 1,Italy,21,152,11,55.76049289524421,Pending,3.213329607438309,Rail,Route B,677.9445698461833,2021-10-06 22:24:18
cosmetics,SKU50,14.203484264803022,91,633,5910.885389668899,Female,31,23,82,10,Carrier A,6.247860914975991,Supplier 2,Spain,20,306,21,45.17875792463452,Fail,4.754800804671185,Rail,Route B,496.24865029194046,2020-10-30 22:00:38
skincare,SKU34,37.46759232984246,96,602,9061.710895507724,Unknown,1,26,21,7,Carrier A,1.019487570822119,Supplier 1,Tonga,4,452,10,10.754272815029331,Pass,0.6466045593720549,Road,Route B,510.3580004335235,2021-04-17 20:03:17
skincare,SKU90,13.881913501359142,56,320,9592.633570280312,Non-binary,66,18,96,7,Carrier B,7.674430708112694,Supplier 3,Jordan,8,585,8,85.67596333579797,Pass,1.2193822244013883,Rail,Route B,990.0784725058112,2022-09-06 07:28:10
skincare,SKU11,90.63545998228868,95,960,6099.944115581452,Female,46,23,60,1,Carrier A,4.523943124316663,Supplier 2,Georgia,28,362,11,27.592363086663696,Pending,0.0211698213729943,Air,Route A,126.72303340940724,2022-11-12 20:44:21
skincare,SKU11,90.63545998228868,95,960,6099.944115581452,Female,46,23,60,1,Carrier A,4.523943124316663,Supplier 2,Georgia,28,362,11,27.592363086663696,Pending,0.0211698213729943,Air,Route A,126.72303340940724,2021-06-09 13:18:37
skincare,SKU36,9.813002578754052,34,963,7573.402457848733,Female,18,23,28,3,Carrier B,2.107951267159081,Supplier 2,Denmark,26,671,19,45.531364237162144,Fail,3.8055333792433537,Air,Route C,403.8089742481805,2022-03-31 05:39:50
